Age	Male	Female															
4988	0.0057884615	0.0040384615															
4989	0.0057884615	0.0040384615															
4990	0.0057884615	0.0040384615															
4991	0.0057884615	0.0040384615															
4992	0.0057884615	0.0040384615															
4993	0.0057884615	0.0040384615															
4994	0.0057884615	0.0040384615															
4995	0.0057884615	0.0040384615															
4996	0.0057884615	0.0040384615															
4997	0.0057884615	0.0040384615															
4998	0.0057884615	0.0040384615															
4999	0.0057884615	0.0040384615															
5000	0.0057884615	0.0040384615															
5001	0.0057884615	0.0040384615															
5002	0.0057884615	0.0040384615															
5003	0.0057884615	0.0040384615															
5004	0.0057884615	0.0040384615															
5005	0.0057884615	0.0040384615															
5006	0.0057884615	0.0040384615															
5007	0.0057884615	0.0040384615															
5008	0.0057884615	0.0040384615															
5009	0.0057884615	0.0040384615															
5010	0.0057884615	0.0040384615															
5011	0.0057884615	0.0040384615															
5012	0.0057884615	0.0040384615															
5013	0.0057884615	0.0040384615															
5014	0.0057884615	0.0040384615															
5015	0.0057884615	0.0040384615															
5016	0.0057884615	0.0040384615															
5017	0.0057884615	0.0040384615															
5018	0.0057884615	0.0040384615															
5019	0.0057884615	0.0040384615															
5020	0.0057884615	0.0040384615															
5021	0.0057884615	0.0040384615															
5022	0.0057884615	0.0040384615															
5023	0.0057884615	0.0040384615															
5024	0.0057884615	0.0040384615															
5025	0.0057884615	0.0040384615															
5026	0.0057884615	0.0040384615															
5027	0.0057884615	0.0040384615															
5028	0.0057884615	0.0040384615															
5029	0.0057884615	0.0040384615															
5030	0.0057884615	0.0040384615															
5031	0.0057884615	0.0040384615															
5032	0.0057884615	0.0040384615															
5033	0.0057884615	0.0040384615															
5034	0.0057884615	0.0040384615															
5035	0.0057884615	0.0040384615															
5036	0.0057884615	0.0040384615															
5037	0.0057884615	0.0040384615															
5038	0.0057884615	0.0040384615															
5039	0.0057884615	0.0040384615															
5040	0.0057884615	0.0040384615															
5041	0.0057884615	0.0040384615															
5042	0.0057884615	0.0040384615															
5043	0.0057884615	0.0040384615															
5044	0.0057884615	0.0040384615															
5045	0.0057884615	0.0040384615															
5046	0.0057884615	0.0040384615															
5047	0.0057884615	0.0040384615															
5048	0.0057884615	0.0040384615															
5049	0.0057884615	0.0040384615															
5050	0.0057884615	0.0040384615															
5051	0.0057884615	0.0040384615															
5052	0.0057884615	0.0040384615															
5053	0.0057884615	0.0040384615															
5054	0.0057884615	0.0040384615															
5055	0.0057884615	0.0040384615															
5056	0.0057884615	0.0040384615															
5057	0.0057884615	0.0040384615															
5058	0.0057884615	0.0040384615															
5059	0.0057884615	0.0040384615															
5060	0.0057884615	0.0040384615															
5061	0.0057884615	0.0040384615															
5062	0.0057884615	0.0040384615															
5063	0.0057884615	0.0040384615															
5064	0.0057884615	0.0040384615															
5065	0.0057884615	0.0040384615															
5066	0.0057884615	0.0040384615															
5067	0.0057884615	0.0040384615															
5068	0.0057884615	0.0040384615															
5069	0.0057884615	0.0040384615															
5070	0.0057884615	0.0040384615															
5071	0.0057884615	0.0040384615															
5072	0.0057884615	0.0040384615															
5073	0.0057884615	0.0040384615															
5074	0.0057884615	0.0040384615															
5075	0.0057884615	0.0040384615															
5076	0.0057884615	0.0040384615															
5077	0.0057884615	0.0040384615															
5078	0.0057884615	0.0040384615															
5079	0.0057884615	0.0040384615															
5080	0.0057884615	0.0040384615															
5081	0.0057884615	0.0040384615															
5082	0.0057884615	0.0040384615															
5083	0.0057884615	0.0040384615															
5084	0.0057884615	0.0040384615															
5085	0.0057884615	0.0040384615															
5086	0.0057884615	0.0040384615															
5087	0.0057884615	0.0040384615															
5088	0.0057884615	0.0040384615															
5089	0.0057884615	0.0040384615															
5090	0.0057884615	0.0040384615															
5091	0.0057884615	0.0040384615															
5092	0.0057884615	0.0040384615															
5093	0.0057884615	0.0040384615															
5094	0.0057884615	0.0040384615															
5095	0.0057884615	0.0040384615															
5096	0.0057884615	0.0040384615															
5097	0.0057884615	0.0040384615															
5098	0.0057884615	0.0040384615															
5099	0.0057884615	0.0040384615															
5100	0.0057884615	0.0040384615															
5101	0.0057884615	0.0040384615															
5102	0.0057884615	0.0040384615															
5103	0.0057884615	0.0040384615															
5104	0.0057884615	0.0040384615															
5105	0.0057884615	0.0040384615															
5106	0.0057884615	0.0040384615															
5107	0.0057884615	0.0040384615															
5108	0.0057884615	0.0040384615															
5109	0.0057884615	0.0040384615															
5110	0.0057884615	0.0040384615															
5111	0.0057884615	0.0040384615															
5112	0.0057884615	0.0040384615															
5113	0.0057884615	0.0040384615															
5114	0.0057884615	0.0040384615															
5115	0.0057884615	0.0040384615															
5116	0.0057884615	0.0040384615															
5117	0.0057884615	0.0040384615															
5118	0.0057884615	0.0040384615															
5119	0.0057884615	0.0040384615															
5120	0.0057884615	0.0040384615															
5121	0.0057884615	0.0040384615															
5122	0.0057884615	0.0040384615															
5123	0.0057884615	0.0040384615															
5124	0.0057884615	0.0040384615															
5125	0.0057884615	0.0040384615															
5126	0.0057884615	0.0040384615															
5127	0.0057884615	0.0040384615															
5128	0.0057884615	0.0040384615															
5129	0.0057884615	0.0040384615															
5130	0.0057884615	0.0040384615															
5131	0.0057884615	0.0040384615															
5132	0.0057884615	0.0040384615															
5133	0.0057884615	0.0040384615															
5134	0.0057884615	0.0040384615															
5135	0.0057884615	0.0040384615															
5136	0.0057884615	0.0040384615															
5137	0.0057884615	0.0040384615															
5138	0.0057884615	0.0040384615															
5139	0.0057884615	0.0040384615															
5140	0.0057884615	0.0040384615															
5141	0.0057884615	0.0040384615															
5142	0.0057884615	0.0040384615															
5143	0.0057884615	0.0040384615															
5144	0.0057884615	0.0040384615															
5145	0.0057884615	0.0040384615															
5146	0.0057884615	0.0040384615															
5147	0.0057884615	0.0040384615															
5148	0.0057884615	0.0040384615															
5149	0.0057884615	0.0040384615															
5150	0.0057884615	0.0040384615															
5151	0.0057884615	0.0040384615															
5152	0.0057884615	0.0040384615															
5153	0.0057884615	0.0040384615															
5154	0.0057884615	0.0040384615															
5155	0.0057884615	0.0040384615															
5156	0.0057884615	0.0040384615															
5157	0.0057884615	0.0040384615															
5158	0.0057884615	0.0040384615															
5159	0.0057884615	0.0040384615															
5160	0.0057884615	0.0040384615															
5161	0.0057884615	0.0040384615															
5162	0.0057884615	0.0040384615															
5163	0.0057884615	0.0040384615															
5164	0.0057884615	0.0040384615															
5165	0.0057884615	0.0040384615															
5166	0.0057884615	0.0040384615															
5167	0.0057884615	0.0040384615															
5168	0.0057884615	0.0040384615															
5169	0.0057884615	0.0040384615															
5170	0.0057884615	0.0040384615															
5171	0.0057884615	0.0040384615															
5172	0.0057884615	0.0040384615															
5173	0.0057884615	0.0040384615															
5174	0.0057884615	0.0040384615															
5175	0.0057884615	0.0040384615															
5176	0.0057884615	0.0040384615															
5177	0.0057884615	0.0040384615															
5178	0.0057884615	0.0040384615															
5179	0.0057884615	0.0040384615															
5180	0.0057884615	0.0040384615															
5181	0.0057884615	0.0040384615															
5182	0.0057884615	0.0040384615															
5183	0.0057884615	0.0040384615															
5184	0.0057884615	0.0040384615															
5185	0.0057884615	0.0040384615															
5186	0.0057884615	0.0040384615															
5187	0.0057884615	0.0040384615															
5188	0.0057884615	0.0040384615															
5189	0.0057884615	0.0040384615															
5190	0.0057884615	0.0040384615															
5191	0.0057884615	0.0040384615															
5192	0.0057884615	0.0040384615															
5193	0.0057884615	0.0040384615															
5194	0.0057884615	0.0040384615															
5195	0.0057884615	0.0040384615															
5196	0.0057884615	0.0040384615															
5197	0.0057884615	0.0040384615															
5198	0.0057884615	0.0040384615															
5199	0.0057884615	0.0040384615															
5200	0.0057884615	0.0040384615															
5201	0.0057884615	0.0040384615															
5202	0.0057884615	0.0040384615															
5203	0.0057884615	0.0040384615															
5204	0.0057884615	0.0040384615															
5205	0.0057884615	0.0040384615															
5206	0.0057884615	0.0040384615															
5207	0.0057884615	0.0040384615															
5208	0.0057884615	0.0040384615															
5209	0.0057884615	0.0040384615															
5210	0.0057884615	0.0040384615															
5211	0.0057884615	0.0040384615															
5212	0.0057884615	0.0040384615															
5213	0.0057884615	0.0040384615															
5214	0.0057884615	0.0040384615															
5215	0.0057884615	0.0040384615															
5216	0.0057884615	0.0040384615															
5217	0.0057884615	0.0040384615															
5218	0.0057884615	0.0040384615															
5219	0.0057884615	0.0040384615															
5220	0.0057884615	0.0040384615															
5221	0.0057884615	0.0040384615															
5222	0.0057884615	0.0040384615															
5223	0.0057884615	0.0040384615															
5224	0.0057884615	0.0040384615															
5225	0.0057884615	0.0040384615															
5226	0.0057884615	0.0040384615															
5227	0.0057884615	0.0040384615															
5228	0.0057884615	0.0040384615															
5229	0.0057884615	0.0040384615															
5230	0.0057884615	0.0040384615															
5231	0.0057884615	0.0040384615															
5232	0.0057884615	0.0040384615															
5233	0.0057884615	0.0040384615															
5234	0.0057884615	0.0040384615															
5235	0.0057884615	0.0040384615															
5236	0.0057884615	0.0040384615															
5237	0.0057884615	0.0040384615															
5238	0.0057884615	0.0040384615															
5239	0.0057884615	0.0040384615															
5240	0.0057884615	0.0040384615															
5241	0.0057884615	0.0040384615															
5242	0.0057884615	0.0040384615															
5243	0.0057884615	0.0040384615															
5244	0.0057884615	0.0040384615															
5245	0.0057884615	0.0040384615															
5246	0.0057884615	0.0040384615															
5247	0.0057884615	0.0040384615															
5248	0.0057884615	0.0040384615															
5249	0.0057884615	0.0040384615															
5250	0.0057884615	0.0040384615															
5251	0.0057884615	0.0040384615															
5252	0.0057884615	0.0040384615															
5253	0.0057884615	0.0040384615															
5254	0.0057884615	0.0040384615															
5255	0.0057884615	0.0040384615															
5256	0.0057884615	0.0040384615															
5257	0.0057884615	0.0040384615															
5258	0.0057884615	0.0040384615															
5259	0.0057884615	0.0040384615															
5260	0.0057884615	0.0040384615															
5261	0.0057884615	0.0040384615															
5262	0.0057884615	0.0040384615															
5263	0.0057884615	0.0040384615															
5264	0.0057884615	0.0040384615															
5265	0.0057884615	0.0040384615															
5266	0.0057884615	0.0040384615															
5267	0.0057884615	0.0040384615															
5268	0.0057884615	0.0040384615															
5269	0.0057884615	0.0040384615															
5270	0.0057884615	0.0040384615															
5271	0.0057884615	0.0040384615															
5272	0.0057884615	0.0040384615															
5273	0.0057884615	0.0040384615															
5274	0.0057884615	0.0040384615															
5275	0.0057884615	0.0040384615															
5276	0.0057884615	0.0040384615															
5277	0.0057884615	0.0040384615															
5278	0.0057884615	0.0040384615															
5279	0.0057884615	0.0040384615															
5280	0.0057884615	0.0040384615															
5281	0.0057884615	0.0040384615															
5282	0.0057884615	0.0040384615															
5283	0.0057884615	0.0040384615															
5284	0.0057884615	0.0040384615															
5285	0.0057884615	0.0040384615															
5286	0.0057884615	0.0040384615															
5287	0.0057884615	0.0040384615															
5288	0.0057884615	0.0040384615															
5289	0.0057884615	0.0040384615															
5290	0.0057884615	0.0040384615															
5291	0.0057884615	0.0040384615															
5292	0.0057884615	0.0040384615															
5293	0.0057884615	0.0040384615															
5294	0.0057884615	0.0040384615															
5295	0.0057884615	0.0040384615															
5296	0.0057884615	0.0040384615															
5297	0.0057884615	0.0040384615															
5298	0.0057884615	0.0040384615															
5299	0.0057884615	0.0040384615															
5300	0.0057884615	0.0040384615															
5301	0.0057884615	0.0040384615															
5302	0.0057884615	0.0040384615															
5303	0.0057884615	0.0040384615															
5304	0.0057884615	0.0040384615															
5305	0.0057884615	0.0040384615															
5306	0.0057884615	0.0040384615															
5307	0.0057884615	0.0040384615															
5308	0.0057884615	0.0040384615															
5309	0.0057884615	0.0040384615															
5310	0.0057884615	0.0040384615															
5311	0.0057884615	0.0040384615															
5312	0.0057884615	0.0040384615															
5313	0.0057884615	0.0040384615															
5314	0.0057884615	0.0040384615															
5315	0.0057884615	0.0040384615															
5316	0.0057884615	0.0040384615															
5317	0.0057884615	0.0040384615															
5318	0.0057884615	0.0040384615															
5319	0.0057884615	0.0040384615															
5320	0.0057884615	0.0040384615															
5321	0.0057884615	0.0040384615															
5322	0.0057884615	0.0040384615															
5323	0.0057884615	0.0040384615															
5324	0.0057884615	0.0040384615															
5325	0.0057884615	0.0040384615															
5326	0.0057884615	0.0040384615															
5327	0.0057884615	0.0040384615															
5328	0.0057884615	0.0040384615															
5329	0.0057884615	0.0040384615															
5330	0.0057884615	0.0040384615															
5331	0.0057884615	0.0040384615															
5332	0.0057884615	0.0040384615															
5333	0.0057884615	0.0040384615															
5334	0.0057884615	0.0040384615															
5335	0.0057884615	0.0040384615															
5336	0.0057884615	0.0040384615															
5337	0.0057884615	0.0040384615															
5338	0.0057884615	0.0040384615															
5339	0.0057884615	0.0040384615															
5340	0.0057884615	0.0040384615															
5341	0.0057884615	0.0040384615															
5342	0.0057884615	0.0040384615															
5343	0.0057884615	0.0040384615															
5344	0.0057884615	0.0040384615															
5345	0.0057884615	0.0040384615															
5346	0.0057884615	0.0040384615															
5347	0.0057884615	0.0040384615															
5348	0.0057884615	0.0040384615															
5349	0.0057884615	0.0040384615															
5350	0.0057884615	0.0040384615															
5351	0.0057884615	0.0040384615															
5352	0.0057884615	0.0040384615															
5353	0.0057884615	0.0040384615															
5354	0.0057884615	0.0040384615															
5355	0.0057884615	0.0040384615															
5356	0.0057884615	0.0040384615															
5357	0.0057884615	0.0040384615															
5358	0.0057884615	0.0040384615															
5359	0.0057884615	0.0040384615															
5360	0.0057884615	0.0040384615															
5361	0.0057884615	0.0040384615															
5362	0.0057884615	0.0040384615															
5363	0.0057884615	0.0040384615															
5364	0.0057884615	0.0040384615															
5365	0.0057884615	0.0040384615															
5366	0.0057884615	0.0040384615															
5367	0.0057884615	0.0040384615															
5368	0.0057884615	0.0040384615															
5369	0.0057884615	0.0040384615															
5370	0.0057884615	0.0040384615															
5371	0.0057884615	0.0040384615															
5372	0.0057884615	0.0040384615															
5373	0.0057884615	0.0040384615															
5374	0.0057884615	0.0040384615															
5375	0.0057884615	0.0040384615															
5376	0.0057884615	0.0040384615															
5377	0.0057884615	0.0040384615															
5378	0.0057884615	0.0040384615															
5379	0.0057884615	0.0040384615															
5380	0.0057884615	0.0040384615															
5381	0.0057884615	0.0040384615															
5382	0.0057884615	0.0040384615															
5383	0.0057884615	0.0040384615															
5384	0.0057884615	0.0040384615															
5385	0.0057884615	0.0040384615															
5386	0.0057884615	0.0040384615															
5387	0.0057884615	0.0040384615															
5388	0.0057884615	0.0040384615															
5389	0.0057884615	0.0040384615															
5390	0.0057884615	0.0040384615															
5391	0.0057884615	0.0040384615															
5392	0.0057884615	0.0040384615															
5393	0.0057884615	0.0040384615															
5394	0.0057884615	0.0040384615															
5395	0.0057884615	0.0040384615															
5396	0.0057884615	0.0040384615															
5397	0.0057884615	0.0040384615															
5398	0.0057884615	0.0040384615															
5399	0.0057884615	0.0040384615															
5400	0.0057884615	0.0040384615															
5401	0.0057884615	0.0040384615															
5402	0.0057884615	0.0040384615															
5403	0.0057884615	0.0040384615															
5404	0.0057884615	0.0040384615															
5405	0.0057884615	0.0040384615															
5406	0.0057884615	0.0040384615															
5407	0.0057884615	0.0040384615															
5408	0.0057884615	0.0040384615															
5409	0.0057884615	0.0040384615															
5410	0.0057884615	0.0040384615															
5411	0.0057884615	0.0040384615															
5412	0.0057884615	0.0040384615															
5413	0.0057884615	0.0040384615															
5414	0.0057884615	0.0040384615															
5415	0.0057884615	0.0040384615															
5416	0.0057884615	0.0040384615															
5417	0.0057884615	0.0040384615															
5418	0.0057884615	0.0040384615															
5419	0.0057884615	0.0040384615															
5420	0.0057884615	0.0040384615															
5421	0.0057884615	0.0040384615															
5422	0.0057884615	0.0040384615															
5423	0.0057884615	0.0040384615															
5424	0.0057884615	0.0040384615															
5425	0.0057884615	0.0040384615															
5426	0.0057884615	0.0040384615															
5427	0.0057884615	0.0040384615															
5428	0.0057884615	0.0040384615															
5429	0.0057884615	0.0040384615															
5430	0.0057884615	0.0040384615															
5431	0.0057884615	0.0040384615															
5432	0.0057884615	0.0040384615															
5433	0.0057884615	0.0040384615															
5434	0.0057884615	0.0040384615															
5435	0.0057884615	0.0040384615															
5436	0.0057884615	0.0040384615															
5437	0.0057884615	0.0040384615															
5438	0.0057884615	0.0040384615															
5439	0.0057884615	0.0040384615															
5440	0.0057884615	0.0040384615															
5441	0.0057884615	0.0040384615															
5442	0.0057884615	0.0040384615															
5443	0.0057884615	0.0040384615															
5444	0.0057884615	0.0040384615															
5445	0.0057884615	0.0040384615															
5446	0.0057884615	0.0040384615															
5447	0.0057884615	0.0040384615															
5448	0.0057884615	0.0040384615															
5449	0.0057884615	0.0040384615															
5450	0.0057884615	0.0040384615															
5451	0.0057884615	0.0040384615															
5452	0.0057884615	0.0040384615															
5453	0.0057884615	0.0040384615															
5454	0.0057884615	0.0040384615															
5455	0.0057884615	0.0040384615															
5456	0.0057884615	0.0040384615															
5457	0.0057884615	0.0040384615															
5458	0.0057884615	0.0040384615															
5459	0.0057884615	0.0040384615															
5460	0.0057884615	0.0040384615															
5461	0.0057884615	0.0040384615															
5462	0.0057884615	0.0040384615															
5463	0.0057884615	0.0040384615															
5464	0.0057884615	0.0040384615															
5465	0.0057884615	0.0040384615															
5466	0.0057884615	0.0040384615															
5467	0.0057884615	0.0040384615															
5468	0.0057884615	0.0040384615															
5469	0.0057884615	0.0040384615															
5470	0.0057884615	0.0040384615															
5471	0.0057884615	0.0040384615															
5472	0.0057884615	0.0040384615															
5473	0.0057884615	0.0040384615															
5474	0.0057884615	0.0040384615															
5475	0.0057884615	0.0040384615															
5476	0.0057884615	0.0040384615															
5477	0.0057884615	0.0040384615															
5478	0.0057884615	0.0040384615															
5479	0.0057884615	0.0040384615															
5480	0.0057884615	0.0040384615															
5481	0.0057884615	0.0040384615															
5482	0.0057884615	0.0040384615															
5483	0.0057884615	0.0040384615															
5484	0.0057884615	0.0040384615															
5485	0.0057884615	0.0040384615															
5486	0.0057884615	0.0040384615															
5487	0.0057884615	0.0040384615															
5488	0.0057884615	0.0040384615															
5489	0.0057884615	0.0040384615															
5490	0.0057884615	0.0040384615															
5491	0.0057884615	0.0040384615															
5492	0.0057884615	0.0040384615															
5493	0.0057884615	0.0040384615															
5494	0.0057884615	0.0040384615															
5495	0.0057884615	0.0040384615															
5496	0.0057884615	0.0040384615															
5497	0.0057884615	0.0040384615															
5498	0.0057884615	0.0040384615															
5499	0.0057884615	0.0040384615															
5500	0.0057884615	0.0040384615															
5501	0.0057884615	0.0040384615															
5502	0.0057884615	0.0040384615															
5503	0.0057884615	0.0040384615															
5504	0.0057884615	0.0040384615															
5505	0.0057884615	0.0040384615															
5506	0.0057884615	0.0040384615															
5507	0.0057884615	0.0040384615															
5508	0.0057884615	0.0040384615															
5509	0.0057884615	0.0040384615															
5510	0.0057884615	0.0040384615															
5511	0.0057884615	0.0040384615															
5512	0.0057884615	0.0040384615															
5513	0.0057884615	0.0040384615															
5514	0.0057884615	0.0040384615															
5515	0.0057884615	0.0040384615															
5516	0.0057884615	0.0040384615															
5517	0.0057884615	0.0040384615															
5518	0.0057884615	0.0040384615															
5519	0.0057884615	0.0040384615															
5520	0.0057884615	0.0040384615															
5521	0.0057884615	0.0040384615															
5522	0.0057884615	0.0040384615															
5523	0.0057884615	0.0040384615															
5524	0.0057884615	0.0040384615															
5525	0.0057884615	0.0040384615															
5526	0.0057884615	0.0040384615															
5527	0.0057884615	0.0040384615															
5528	0.0057884615	0.0040384615															
5529	0.0057884615	0.0040384615															
5530	0.0057884615	0.0040384615															
5531	0.0057884615	0.0040384615															
5532	0.0057884615	0.0040384615															
5533	0.0057884615	0.0040384615															
5534	0.0057884615	0.0040384615															
5535	0.0057884615	0.0040384615															
5536	0.0057884615	0.0040384615															
5537	0.0057884615	0.0040384615															
5538	0.0057884615	0.0040384615															
5539	0.0057884615	0.0040384615															
5540	0.0057884615	0.0040384615															
5541	0.0057884615	0.0040384615															
5542	0.0057884615	0.0040384615															
5543	0.0057884615	0.0040384615															
5544	0.0057884615	0.0040384615															
5545	0.0057884615	0.0040384615															
5546	0.0057884615	0.0040384615															
5547	0.0057884615	0.0040384615															
5548	0.0057884615	0.0040384615															
5549	0.0057884615	0.0040384615															
5550	0.0057884615	0.0040384615															
5551	0.0057884615	0.0040384615															
5552	0.0057884615	0.0040384615															
5553	0.0057884615	0.0040384615															
5554	0.0057884615	0.0040384615															
5555	0.0057884615	0.0040384615															
5556	0.0057884615	0.0040384615															
5557	0.0057884615	0.0040384615															
5558	0.0057884615	0.0040384615															
5559	0.0057884615	0.0040384615															
5560	0.0057884615	0.0040384615															
5561	0.0057884615	0.0040384615															
5562	0.0057884615	0.0040384615															
5563	0.0057884615	0.0040384615															
5564	0.0057884615	0.0040384615															
5565	0.0057884615	0.0040384615															
5566	0.0057884615	0.0040384615															
5567	0.0057884615	0.0040384615															
5568	0.0057884615	0.0040384615															
5569	0.0057884615	0.0040384615															
5570	0.0057884615	0.0040384615															
5571	0.0057884615	0.0040384615															
5572	0.0057884615	0.0040384615															
5573	0.0057884615	0.0040384615															
5574	0.0057884615	0.0040384615															
5575	0.0057884615	0.0040384615															
5576	0.0057884615	0.0040384615															
5577	0.0057884615	0.0040384615															
5578	0.0057884615	0.0040384615															
5579	0.0057884615	0.0040384615															
5580	0.0057884615	0.0040384615															
5581	0.0057884615	0.0040384615															
5582	0.0057884615	0.0040384615															
5583	0.0057884615	0.0040384615															
5584	0.0057884615	0.0040384615															
5585	0.0057884615	0.0040384615															
5586	0.0057884615	0.0040384615															
5587	0.0057884615	0.0040384615															
5588	0.0057884615	0.0040384615															
5589	0.0057884615	0.0040384615															
5590	0.0057884615	0.0040384615															
5591	0.0057884615	0.0040384615															
5592	0.0057884615	0.0040384615															
5593	0.0057884615	0.0040384615															
5594	0.0057884615	0.0040384615															
5595	0.0057884615	0.0040384615															
5596	0.0057884615	0.0040384615															
5597	0.0057884615	0.0040384615															
5598	0.0057884615	0.0040384615															
5599	0.0057884615	0.0040384615															
5600	0.0057884615	0.0040384615															
5601	0.0057884615	0.0040384615															
5602	0.0057884615	0.0040384615															
5603	0.0057884615	0.0040384615															
5604	0.0057884615	0.0040384615															
5605	0.0057884615	0.0040384615															
5606	0.0057884615	0.0040384615															
5607	0.0057884615	0.0040384615															
5608	0.0057884615	0.0040384615															
5609	0.0057884615	0.0040384615															
5610	0.0057884615	0.0040384615															
5611	0.0057884615	0.0040384615															
5612	0.0057884615	0.0040384615															
5613	0.0057884615	0.0040384615															
5614	0.0057884615	0.0040384615															
5615	0.0057884615	0.0040384615															
5616	0.0057884615	0.0040384615															
5617	0.0057884615	0.0040384615															
5618	0.0057884615	0.0040384615															
5619	0.0057884615	0.0040384615															
5620	0.0057884615	0.0040384615															
5621	0.0057884615	0.0040384615															
5622	0.0057884615	0.0040384615															
5623	0.0057884615	0.0040384615															
5624	0.0057884615	0.0040384615															
5625	0.0057884615	0.0040384615															
5626	0.0057884615	0.0040384615															
5627	0.0057884615	0.0040384615															
5628	0.0057884615	0.0040384615															
5629	0.0057884615	0.0040384615															
5630	0.0057884615	0.0040384615															
5631	0.0057884615	0.0040384615															
5632	0.0057884615	0.0040384615															
5633	0.0057884615	0.0040384615															
5634	0.0057884615	0.0040384615															
5635	0.0057884615	0.0040384615															
5636	0.0057884615	0.0040384615															
5637	0.0057884615	0.0040384615															
5638	0.0057884615	0.0040384615															
5639	0.0057884615	0.0040384615															
5640	0.0057884615	0.0040384615															
5641	0.0057884615	0.0040384615															
5642	0.0057884615	0.0040384615															
5643	0.0057884615	0.0040384615															
5644	0.0057884615	0.0040384615															
5645	0.0057884615	0.0040384615															
5646	0.0057884615	0.0040384615															
5647	0.0057884615	0.0040384615															
5648	0.0057884615	0.0040384615															
5649	0.0057884615	0.0040384615															
5650	0.0057884615	0.0040384615															
5651	0.0057884615	0.0040384615															
5652	0.0057884615	0.0040384615															
5653	0.0057884615	0.0040384615															
5654	0.0057884615	0.0040384615															
5655	0.0057884615	0.0040384615															
5656	0.0057884615	0.0040384615															
5657	0.0057884615	0.0040384615															
5658	0.0057884615	0.0040384615															
5659	0.0057884615	0.0040384615															
5660	0.0057884615	0.0040384615															
5661	0.0057884615	0.0040384615															
5662	0.0057884615	0.0040384615															
5663	0.0057884615	0.0040384615															
5664	0.0057884615	0.0040384615															
5665	0.0057884615	0.0040384615															
5666	0.0057884615	0.0040384615															
5667	0.0057884615	0.0040384615															
5668	0.0057884615	0.0040384615															
5669	0.0057884615	0.0040384615															
5670	0.0057884615	0.0040384615															
5671	0.0057884615	0.0040384615															
5672	0.0057884615	0.0040384615															
5673	0.0057884615	0.0040384615															
5674	0.0057884615	0.0040384615															
5675	0.0057884615	0.0040384615															
5676	0.0057884615	0.0040384615															
5677	0.0057884615	0.0040384615															
5678	0.0057884615	0.0040384615															
5679	0.0057884615	0.0040384615															
5680	0.0057884615	0.0040384615															
5681	0.0057884615	0.0040384615															
5682	0.0057884615	0.0040384615															
5683	0.0057884615	0.0040384615															
5684	0.0057884615	0.0040384615															
5685	0.0057884615	0.0040384615															
5686	0.0057884615	0.0040384615															
5687	0.0057884615	0.0040384615															
5688	0.0057884615	0.0040384615															
5689	0.0057884615	0.0040384615															
5690	0.0057884615	0.0040384615															
5691	0.0057884615	0.0040384615															
5692	0.0057884615	0.0040384615															
5693	0.0057884615	0.0040384615															
5694	0.0057884615	0.0040384615															
5695	0.0057884615	0.0040384615															
5696	0.0057884615	0.0040384615															
5697	0.0057884615	0.0040384615															
5698	0.0057884615	0.0040384615															
5699	0.0057884615	0.0040384615															
5700	0.0057884615	0.0040384615															
5701	0.0057884615	0.0040384615															
5702	0.0057884615	0.0040384615															
5703	0.0057884615	0.0040384615															
5704	0.0057884615	0.0040384615															
5705	0.0057884615	0.0040384615															
5706	0.0057884615	0.0040384615															
5707	0.0057884615	0.0040384615															
5708	0.0057884615	0.0040384615															
5709	0.0057884615	0.0040384615															
5710	0.0057884615	0.0040384615															
5711	0.0057884615	0.0040384615															
5712	0.0057884615	0.0040384615															
5713	0.0057884615	0.0040384615															
5714	0.0057884615	0.0040384615															
5715	0.0057884615	0.0040384615															
5716	0.0057884615	0.0040384615															
5717	0.0057884615	0.0040384615															
5718	0.0057884615	0.0040384615															
5719	0.0057884615	0.0040384615															
5720	0.0057884615	0.0040384615															
5721	0.0057884615	0.0040384615															
5722	0.0057884615	0.0040384615															
5723	0.0057884615	0.0040384615															
5724	0.0057884615	0.0040384615															
5725	0.0057884615	0.0040384615															
5726	0.0057884615	0.0040384615															
5727	0.0057884615	0.0040384615															
5728	0.0057884615	0.0040384615															
5729	0.0057884615	0.0040384615															
5730	0.0057884615	0.0040384615															
5731	0.0057884615	0.0040384615															
5732	0.0057884615	0.0040384615															
5733	0.0057884615	0.0040384615															
5734	0.0057884615	0.0040384615															
5735	0.0057884615	0.0040384615															
5736	0.0057884615	0.0040384615															
5737	0.0057884615	0.0040384615															
5738	0.0057884615	0.0040384615															
5739	0.0057884615	0.0040384615															
5740	0.0057884615	0.0040384615															
5741	0.0057884615	0.0040384615															
5742	0.0057884615	0.0040384615															
5743	0.0057884615	0.0040384615															
5744	0.0057884615	0.0040384615															
5745	0.0057884615	0.0040384615															
5746	0.0057884615	0.0040384615															
5747	0.0057884615	0.0040384615															
5748	0.0057884615	0.0040384615															
5749	0.0057884615	0.0040384615															
5750	0.0057884615	0.0040384615															
5751	0.0057884615	0.0040384615															
5752	0.0057884615	0.0040384615															
5753	0.0057884615	0.0040384615															
5754	0.0057884615	0.0040384615															
5755	0.0057884615	0.0040384615															
5756	0.0057884615	0.0040384615															
5757	0.0057884615	0.0040384615															
5758	0.0057884615	0.0040384615															
5759	0.0057884615	0.0040384615															
5760	0.0057884615	0.0040384615															
5761	0.0057884615	0.0040384615															
5762	0.0057884615	0.0040384615															
5763	0.0057884615	0.0040384615															
5764	0.0057884615	0.0040384615															
